"","Date","Cases","Deaths","case_fatality","attack_rate","COD"
"2572",2017-06-13,3648,31,0.8,3.81,"Aden"
"2573",2017-06-13,2675,21,0.8,4.38,"Abyan"
"2574",2017-06-13,2281,41,1.8,3.6,"Raymah"
"2575",2017-06-13,1241,8,0.6,1.18,"Lahj"
"2576",2017-06-13,687,8,1.2,1.06,"Al Jawf"
"2577",2017-06-13,335,1,0.3,0.93,"Marib"
"2578",2017-06-13,138,0,0,0.16,"Sa'ada"
"2579",2017-06-13,70,0,0,0.43,"Al Maharah"
"2580",2017-06-13,18,0,0,0.03,"Shabwah"
"2581",2017-06-12,22113,42,0.2,6.68,"Amanat Al Asimah"
"2582",2017-06-12,14729,87,0.6,4.4,"Al Hudaydah"
"2583",2017-06-12,13828,106,0.8,9.04,"Amran"
"2584",2017-06-12,13626,146,1.1,6.14,"Hajjah"
"2585",2017-06-12,11142,69,0.6,8.91,"Sana'a"
"2586",2017-06-12,9711,73,0.8,3.2,"Taizz"
"2587",2017-06-12,9490,134,1.4,3.1,"Ibb"
"2588",2017-06-12,7405,70,0.9,9.73,"Al Mahwit"
"2589",2017-06-12,6314,61,1,2.98,"Dhamar"
"2590",2017-06-12,5048,18,0.4,6.55,"Al Bayda"
"2591",2017-06-12,4857,26,0.5,6.45,"Al Dhale'e"
"2592",2017-06-12,3648,31,0.8,3.81,"Aden"
"2593",2017-06-12,2611,21,0.8,4.27,"Abyan"
"2594",2017-06-12,2257,41,1.8,3.56,"Raymah"
"2595",2017-06-12,1239,8,0.6,1.18,"Lahj"
"2596",2017-06-12,646,8,1.2,1,"Al Jawf"
"2597",2017-06-12,319,1,0.3,0.89,"Marib"
"2598",2017-06-12,138,0,0,0.16,"Sa'ada"
"2599",2017-06-12,46,0,0,0.28,"Al Maharah"
"2600",2017-06-12,18,0,0,0.03,"Shabwah"
"2601",2017-06-10,21538,41,0.2,6.51,"Amanat Al Asimah"
"2602",2017-06-10,14107,87,0.6,4.22,"Al Hudaydah"
"2603",2017-06-10,13279,146,1.1,5.98,"Hajjah"
"2604",2017-06-10,13148,105,0.8,8.59,"Amran"
"2605",2017-06-10,10963,69,0.6,8.76,"Sana'a"
"2606",2017-06-10,9172,68,0.7,3.02,"Taizz"
"2607",2017-06-10,8623,129,1.5,2.81,"Ibb"
"2608",2017-06-10,7126,70,1,9.37,"Al Mahwit"
"2609",2017-06-10,6031,60,1,2.84,"Dhamar"
"2610",2017-06-10,4933,18,0.4,6.41,"Al Bayda"
"2611",2017-06-10,4700,25,0.5,6.24,"Al Dhale'e"
"2612",2017-06-10,3648,31,0.8,3.81,"Aden"
"2613",2017-06-10,2480,21,0.8,4.06,"Abyan"
"2614",2017-06-10,2099,37,1.8,3.31,"Raymah"
"2615",2017-06-10,1042,8,0.8,0.99,"Lahj"
"2616",2017-06-10,618,7,1.1,0.95,"Al Jawf"
"2617",2017-06-10,295,1,0.3,0.82,"Marib"
"2618",2017-06-10,136,0,0,0.15,"Sa'ada"
"2619",2017-06-10,46,0,0,0.28,"Al Maharah"
"2620",2017-06-10,18,0,0,0.03,"Shabwah"
"2621",2017-06-07,18887,39,0.2,5.71,"Amanat Al Asimah"
"2622",2017-06-07,11224,130,1.2,5.06,"Hajjah"
"2623",2017-06-07,11128,74,0.7,3.33,"Al Hudaydah"
"2624",2017-06-07,11124,94,0.8,7.27,"Amran"
"2625",2017-06-07,9194,59,0.6,7.35,"Sana'a"
"2626",2017-06-07,7227,55,0.8,2.38,"Taizz"
"2627",2017-06-07,6196,68,1.1,8.14,"Al Mahwit"
"2628",2017-06-07,6041,111,1.8,1.97,"Ibb"
"2629",2017-06-07,4845,55,1.1,2.28,"Dhamar"
"2630",2017-06-07,4250,14,0.3,5.52,"Al Bayda"
"2631",2017-06-07,3428,19,0.6,4.55,"Al Dhale'e"
"2632",2017-06-07,2961,23,0.8,3.1,"Aden"
"2633",2017-06-07,2171,17,0.8,3.55,"Abyan"
"2634",2017-06-07,1525,25,1.6,2.41,"Raymah"
"2635",2017-06-07,724,5,0.7,0.69,"Lahj"
"2636",2017-06-07,513,5,1,0.79,"Al Jawf"
"2637",2017-06-07,245,1,0.4,0.68,"Marib"
"2638",2017-06-07,125,0,0,0.14,"Sa'ada"
"2639",2017-06-07,12,0,0,0.02,"Shabwah"
"2640",2017-06-04,16386,37,0.2,4.95,"Amanat Al Asimah"
"2641",2017-06-04,9864,102,1,4.44,"Hajjah"
"2642",2017-06-04,9500,90,0.9,6.21,"Amran"
"2643",2017-06-04,9330,59,0.6,2.79,"Al Hudaydah"
"2644",2017-06-04,7992,56,0.7,6.39,"Sana'a"
"2645",2017-06-04,5608,48,0.9,1.85,"Taizz"
"2646",2017-06-04,5514,63,1.1,7.25,"Al Mahwit"
"2647",2017-06-04,4274,85,2,1.39,"Ibb"
"2648",2017-06-04,4060,52,1.3,1.91,"Dhamar"
"2649",2017-06-04,3837,13,0.3,4.98,"Al Bayda"
"2650",2017-06-04,2960,23,0.8,3.09,"Aden"
"2651",2017-06-04,2802,14,0.5,3.72,"Al Dhale'e"
"2652",2017-06-04,1920,16,0.8,3.14,"Abyan"
"2653",2017-06-04,1141,15,1.3,1.8,"Raymah"
"2654",2017-06-04,520,2,0.4,0.49,"Lahj"
"2655",2017-06-04,433,5,1.2,0.67,"Al Jawf"
"2656",2017-06-04,151,1,0.7,0.42,"Marib"
"2657",2017-06-04,118,0,0,0.13,"Sa'ada"
"2658",2017-06-04,12,0,0,0.02,"Shabwah"
"2659",2017-05-30,13700,36,0.3,4.14,"Amanat Al Asimah"
"2660",2017-05-30,7143,70,1,3.22,"Hajjah"
"2661",2017-05-30,6977,76,1.1,4.56,"Amran"
"2662",2017-05-30,6865,41,0.6,2.05,"Al Hudaydah"
"2663",2017-05-30,6224,50,0.8,4.98,"Sana'a"
"2664",2017-05-30,4246,50,1.2,1.45,"Al Mahwit"
"2665",2017-05-30,4399,38,0.9,5.58,"Taizz"
"2666",2017-05-30,3033,44,1.5,4.07,"Dhamar"
"2667",2017-05-30,3136,11,0.4,1.43,"Al Bayda"
"2668",2017-05-30,2371,11,0.5,0.84,"Al Dhale'e"
"2669",2017-05-30,2567,57,2.2,3.15,"Ibb"
"2670",2017-05-30,1587,16,1,2.6,"Abyan"
"2671",2017-05-30,1171,16,1.4,1.22,"Aden"
"2672",2017-05-30,902,9,1,1.42,"Raymah"
"2673",2017-05-30,471,2,0.4,0.45,"Lahj"
"2674",2017-05-30,334,4,1.2,0.51,"Al Jawf"
"2675",2017-05-30,114,1,0.9,0.32,"Marib"
"2676",2017-05-30,106,0,0,0.12,"Sa'ada"
"2677",2017-05-30,11,0,0,0.02,"Shabwah"
"2678",2017-05-27,12544,36,0.3,3.79,"Amanat Al Asimah"
"2679",2017-05-27,5980,62,1,2.69,"Hajjah"
"2680",2017-05-27,5972,57,1,3.9,"Amran"
"2681",2017-05-27,5383,46,0.9,4.3,"Sana'a"
"2682",2017-05-27,3594,45,1.3,4.72,"Al Mahwit"
"2683",2017-05-27,3394,30,0.9,1.12,"Taizz"
"2684",2017-05-27,2536,8,0.3,3.29,"Al Bayda"
"2685",2017-05-27,2507,41,1.6,1.18,"Dhamar"
"2686",2017-05-27,2463,40,1.6,0.74,"Al Hudaydah"
"2687",2017-05-27,2177,57,2.6,0.71,"Ibb"
"2688",2017-05-27,1919,9,0.5,2.55,"Al Dhale'e"
"2689",2017-05-27,1365,15,1.1,2.23,"Abyan"
"2690",2017-05-27,793,12,1.5,0.83,"Aden"
"2691",2017-05-27,761,8,1.1,1.2,"Raymah"
"2692",2017-05-27,328,1,0.3,0.31,"Lahj"
"2693",2017-05-27,271,3,1.1,0.42,"Al Jawf"
"2694",2017-05-27,86,0,0,0.1,"Sa'ada"
"2695",2017-05-27,59,1,1.7,0.16,"Marib"
"2696",2017-05-27,8,0,0,0.01,"Shabwah"
"2697",2017-05-22,9216,33,0.4,2.79,"Amanat Al Asimah"
"2698",2017-05-22,4664,42,0.9,2.1,"Hajjah"
"2699",2017-05-22,3815,39,1,3.05,"Sana'a"
"2700",2017-05-22,3743,45,1.2,2.45,"Amran"
"2701",2017-05-22,2486,34,1.4,3.27,"Al Mahwit"
"2702",2017-05-22,1791,23,1.3,0.59,"Taizz"
"2703",2017-05-22,1617,33,2,0.76,"Dhamar"
"2704",2017-05-22,1498,6,0.4,1.95,"Al Bayda"
"2705",2017-05-22,1401,8,0.6,1.86,"Al Dhale'e"
"2706",2017-05-22,1397,32,2.3,0.42,"Al Hudaydah"
"2707",2017-05-22,1378,37,2.7,0.45,"Ibb"
"2708",2017-05-22,1068,10,0.9,1.75,"Abyan"
"2709",2017-05-22,549,4,0.7,0.87,"Raymah"
"2710",2017-05-22,489,12,2.5,0.51,"Aden"
"2711",2017-05-22,189,3,1.6,0.29,"Al Jawf"
"2712",2017-05-22,168,0,0,0.16,"Lahj"
"2713",2017-05-22,2,0,0,0.01,"Marib"
"2714",2017-06-30,2,0,0,0,"Hadramaut"
"2715",2017-07-01,2,0,0,0,"Hadramaut"
"2716",2017-07-02,2,0,0,0,"Hadramaut"
"2717",2017-07-03,2,0,0,0,"Hadramaut"
"2718",2017-07-04,2,0,0,0,"Hadramaut"
"2719",2017-07-05,2,0,0,0,"Hadramaut"
"2720",2017-07-06,6,0,0,0,"Hadramaut"
"2721",2017-07-07,6,0,0,0,"Hadramaut"
"2722",2017-07-10,4,0,0,0,"Hadramaut"
"2723",2017-07-11,4,0,0,0,"Hadramaut"
"2724",2017-07-12,4,0,0,0,"Hadramaut"
"2725",2017-07-13,4,0,0,0,"Hadramaut"
"2726",2017-07-14,4,0,0,0,"Hadramaut"
"2727",2017-07-15,4,0,0,0,"Hadramaut"
"2728",2017-07-16,6,0,0,0,"Hadramaut"
"2729",2017-07-17,6,0,0,0,"Hadramaut"
"2730",2017-07-18,6,0,0,0,"Hadramaut"
"2731",2017-07-19,7,0,0,0,"Hadramaut"
"2732",2017-07-20,7,0,0,0,"Hadramaut"
"2733",2017-07-21,7,0,0,0,"Hadramaut"
"2734",2017-07-22,7,0,0,0,"Hadramaut"
"2735",2017-07-23,7,0,0,0,"Hadramaut"
"2736",2017-07-24,7,0,0,0,"Hadramaut"
"2737",2017-07-25,7,0,0,0,"Hadramaut"
"2738",2017-07-26,7,0,0,0,"Hadramaut"
"2739",2017-07-27,7,0,0,0,"Hadramaut"
"2740",2017-07-28,7,0,0,0,"Hadramaut"
"2741",2017-07-29,7,0,0,0,"Hadramaut"
"2742",2017-07-30,7,0,0,0,"Hadramaut"
"2743",2017-07-31,28,0,0,0,"Hadramaut"
"2744",2017-08-01,49,1,2,0.05,"Hadramaut"
"2745",2017-08-03,65,1,1.5,0.05,"Hadramaut"
"2746",2017-08-06,90,1,1.1,0.057,"Hadramaut"
"2747",2017-08-13,125,1,0.8,0.08,"Hadramaut"
"2748",2017-08-15,137,1,0.7,0.087,"Hadramaut"
"2749",2017-08-16,143,1,0.7,0.0905,"Hadramaut"
"2750",2017-08-17,143,1,0.7,0.0905,"Hadramaut"
"2751",2017-08-18,143,1,0.7,0.0905,"Hadramaut"
"2752",2017-08-19,155,1,0.6,0.098,"Hadramaut"
"2753",2017-08-20,155,1,0.6,0.098,"Hadramaut"
"2754",2017-08-21,155,1,0.6,0.098,"Hadramaut"
"2755",2017-08-22,167,1,0.6,0.1055,"Hadramaut"
"2756",2017-08-23,167,1,0.6,0.1055,"Hadramaut"
"2757",2017-08-24,180,1,0.6,0.114,"Hadramaut"
"2758",2017-08-26,182,1,0.5,0.1185,"Hadramaut"
"2759",2017-08-27,190,1,0.5,0.1235,"Hadramaut"
"2760",2017-08-28,200,1,0.5,0.13,"Hadramaut"
"2761",2017-08-29,206,1,0.5,0.134,"Hadramaut"
"2762",2017-08-30,209,1,0.5,0.136,"Hadramaut"
"2763",2017-08-31,221,1,0.5,0.1435,"Hadramaut"
"2764",2017-09-01,227,1,0.4,0.1475,"Hadramaut"
"2765",2017-09-02,231,1,0.4,0.15,"Hadramaut"
"2766",2017-09-03,238,1,0.4,0.1545,"Hadramaut"
"2767",2017-09-04,255,1,0.4,0.1655,"Hadramaut"
"2768",2017-09-05,278,1,0.4,0.1805,"Hadramaut"
"2769",2017-09-06,282,1,0.4,0.183,"Hadramaut"
"2770",2017-09-07,286,1,0.3,0.1855,"Hadramaut"
"2771",2017-09-08,314,1,0.3,0.204,"Hadramaut"
"2772",2017-09-09,314,1,0.3,0.204,"Hadramaut"
"2773",2017-09-10,321,1,0.3,0.2085,"Hadramaut"
"2774",2017-09-11,323,1,0.3,0.2095,"Hadramaut"
"2775",2017-09-12,323,1,0.3,0.2095,"Hadramaut"
"2776",2017-09-13,352,1,0.3,0.2285,"Hadramaut"
"2777",2017-09-14,369,1,0.3,0.2395,"Hadramaut"
"2778",2017-09-15,378,1,0.3,0.2455,"Hadramaut"
"2779",2017-09-16,396,1,0.3,0.257,"Hadramaut"
"2780",2017-09-17,417,1,0.2,0.2705,"Hadramaut"
"2781",2017-09-18,427,1,0.2,0.277,"Hadramaut"
"2782",2017-09-19,438,1,0.2,0.284,"Hadramaut"
"2783",2017-09-20,458,1,0.2,0.297,"Hadramaut"
"2784",2017-09-21,468,2,0.4,0.3035,"Hadramaut"
"2785",2017-09-22,470,2,0.4,0.305,"Hadramaut"
"2786",2017-09-23,479,2,0.4,0.3105,"Hadramaut"
"2787",2017-09-24,483,2,0.4,0.3135,"Hadramaut"
"2788",2017-09-25,483,2,0.4,0.3135,"Hadramaut"
"2789",2017-09-26,495,2,0.4,0.321,"Hadramaut"
"2790",2017-09-27,509,2,0.4,0.33,"Hadramaut"
"2791",2017-09-28,509,2,0.4,0.33,"Hadramaut"
"2792",2017-09-30,528,2,0.4,0.3425,"Hadramaut"
"2793",2017-10-01,533,2,0.4,0.3455,"Hadramaut"
"2794",2017-10-02,533,2,0.4,0.3455,"Hadramaut"
"2795",2017-10-03,541,2,0.4,0.351,"Hadramaut"
"2796",2017-10-04,541,2,0.4,0.351,"Hadramaut"
"2797",2017-10-05,546,2,0.4,0.354,"Hadramaut"
"2798",2017-10-08,551,2,0.4,0.357,"Hadramaut"
"2799",2017-10-09,561,2,0.4,0.3635,"Hadramaut"
"2800",2017-10-10,559,2,0.4,0.3625,"Hadramaut"
"2801",2017-10-11,563,2,0.4,0.365,"Hadramaut"
"2802",2017-10-14,574,2,0.3,0.3725,"Hadramaut"
"2803",2017-10-16,576,2,0.3,0.3735,"Hadramaut"
"2804",2017-10-17,578,2,0.3,0.375,"Hadramaut"
"2805",2017-10-21,580,2,0.3,0.739,"Hadramaut"
"2806",2017-10-22,580,2,0.3,0.739,"Hadramaut"
"2807",2017-10-25,585,2,0.3,0.747,"Hadramaut"
"2808",2017-10-28,586,2,0.3,0.7495,"Hadramaut"
"2809",2017-10-29,586,2,0.3,0.7495,"Hadramaut"
"2810",2017-10-30,586,2,0.3,0.7495,"Hadramaut"
"2811",2017-11-03,586,2,0.3,0.7495,"Hadramaut"
"2812",2017-11-04,586,2,0.3,0.7495,"Hadramaut"
"2813",2017-11-05,586,2,0.3,0.7495,"Hadramaut"
"2814",2017-11-06,586,2,0.3,0.7495,"Hadramaut"
"2815",2017-11-07,586,2,0.3,0.7495,"Hadramaut"
"2816",2017-11-08,586,2,0.3,0.7495,"Hadramaut"
"2817",2017-11-19,587,2,0.3,0.7515,"Hadramaut"
"2818",2017-11-26,587,2,0.3,0.7515,"Hadramaut"
"2819",2017-12-17,588,2,0.3,0.754,"Hadramaut"
"2820",2017-12-31,588,2,0.3,0.754,"Hadramaut"
"2821",2018-01-07,590,2,0.3,0.7585,"Hadramaut"
"2822",2018-01-14,590,2,0.3,0.7585,"Hadramaut"
"2823",2018-01-21,590,2,0.3,0.7565,"Hadramaut"
"2824",2018-01-28,590,2,0.3,0.7375,"Hadramaut"
"2825",2018-02-04,590,2,0.3,0.7375,"Hadramaut"
"2826",2018-02-11,590,2,0.3,0.7375,"Hadramaut"
"2827",2018-02-18,591,2,0.3,0.674,"Hadramaut"
